"id","temp_humidity","temp_pressure","pressure","humidity","pitch","roll","yaw","compass_x","compass_y","compass_z","acc_x","acc_y","acc_z","gyro_x","gyro_y","gyro_z","capture_time","capture_timestamp","status","comment"
"460","36.4852","36.4958","1013.09","36.6235","101.895","269.022","304.218","2.72156","-16.1355","-34.6757","-0.589315","0.516895","-0.0747189","-2.2888","0.510258","0.108875","2015-12-08 14:54:50","1449557690930","Synced","Normal Walk"
"461","36.4672","36.4896","1013.09","37.28","109.919","253.152","286.238","2.64226","-18.2726","-35.0751","-0.391751","0.802254","-0.122443","-1.48154","0.345325","0.678201","2015-12-08 14:54:51","1449557691135","Synced","Normal Walk"
"462","36.5752","36.4917","1013.08","37.366","86.2521","274.428","278.031","2.17456","-18.2298","-34.9292","-0.118924","1.44764","0.094067","2.11585","0.159316","0.184928","2015-12-08 14:54:51","1449557691335","Synced","Normal Walk"
"463","36.5392","36.4875","1013.08","36.187","108.066","258.567","303.485","2.83445","-14.5717","-35.8731","-0.433001","0.690244","-0.0783343","2.16991","-0.0218053","-0.744504","2015-12-08 14:54:51","1449557691550","Synced","Normal Walk"
"464","36.5212","36.4917","1013.07","36.3348","90.2893","327.776","337.028","4.39661","-13.0228","-33.3288","-0.295019","0.511076","0.521268","-0.646793","-0.891372","0.322678","2015-12-08 14:54:51","1449557691778","Synced","Normal Walk"
"465","36.4492","36.4917","1013.07","36.4276","92.3921","271.366","300.343","5.1528","-12.8308","-32.7488","-0.282234","0.385731","-0.156428","-2.10859","0.81172","-0.439682","2015-12-08 14:54:52","1449557692005","Synced","Normal Walk"
"466","36.4852","36.4792","1013.07","36.132","117.576","243.952","302.582","4.87304","-15.4015","-35.1562","-0.237608","1.00179","-0.225603","-1.92075","0.957717","0.143694","2015-12-08 14:54:52","1449557692210","Synced","Normal Walk"
"467","36.4132","36.4854","1013.06","36.4792","90.0777","276.466","294.93","3.82558","-17.0777","-36.2623","-0.159209","1.38243","-0.147509","-0.466282","0.890827","0.631775","2015-12-08 14:54:52","1449557692414","Synced","Normal Walk"
"468","36.3952","36.4854","1013.06","37.9468","133.317","225.532","295.977","4.06783","-15.6448","-36.0417","-0.662889","0.93972","-0.568104","2.30796","0.28943","-0.539253","2015-12-08 14:54:52","1449557692622","Synced","Normal Walk"
"469","36.4312","36.4771","1013.05","36.1733","113.249","246.791","294.454","3.98076","-12.7099","-34.8037","-0.145459","0.359547","-0.151125","1.94633","-1.18734","-0.225574","2015-12-08 14:54:52","1449557692829","Synced","Normal Walk"
"470","36.4492","36.4854","1013.05","36.5754","3.92003","348.126","305.304","5.49246","-12.4733","-32.7362","-0.55289","2.20165","0.589503","1.6693","-0.866021","-0.316593","2015-12-08 14:54:53","1449557693036","Synced","Normal Walk"
"471","36.5032","36.4833","1013.04","36.1423","169.885","180.168","304.605","6.02126","-12.4935","-33.0657","0.0361761","0.634723","-0.217167","-2.17579","0.491627","-0.240235","2015-12-08 14:54:53","1449557693242","Synced","Normal Walk"
"472","36.3952","36.4854","1013.05","36.2386","116.061","238.607","283.24","6.17225","-15.3947","-35.4403","-0.124955","0.95354","-0.0956884","-1.41496","0.358458","0.422554","2015-12-08 14:54:53","1449557693456","Synced","Normal Walk"
"473","36.3772","36.4813","1013.07","35.3209","216.889","133.032","277.159","5.35005","-16.5479","-36.4026","-0.0231577","1.34776","0.0467898","0.18826","-0.0456291","0.232575","2015-12-08 14:54:53","1449557693661","Synced","Normal Walk"
"474","36.4492","36.4833","1013.07","36.2145","110.486","251.688","312.575","6.14635","-14.0763","-36.5296","-0.987096","1.41346","0.0553192","1.63479","0.406106","-1.16997","2015-12-08 14:54:53","1449557693866","Synced","Normal Walk"
"475","36.4312","36.4792","1013.08","36.8813","113.213","244.972","314.528","6.24565","-11.8762","-36.3309","-0.305392","0.136739","0.0289999","0.772247","-1.20078","-0.0111602","2015-12-08 14:54:54","1449557694073","Synced","Normal Walk"
"476","36.4672","36.4708","1013.07","36.3176","131.763","316.078","8.7923","8.27488","-11.0817","-33.6745","-1.10988","-0.19969","0.0360671","-1.87494","1.2659","0.302519","2015-12-08 14:54:54","1449557694323","Synced","Normal Walk"
"477","36.3412","36.475","1013.06","36.4792","92.2903","270.834","303.615","6.96616","-14.134","-38.9206","-0.603547","0.549867","-0.0648367","-2.55239","0.898769","-0.0111602","2015-12-08 14:54:54","1449557694531","Synced","Normal Walk"
"478","36.3772","36.4813","1013.04","35.8949","97.1013","260.068","282.575","5.68651","-17.2329","-40.2637","-0.4289","0.877169","-0.058811","-1.29492","0.126024","0.693473","2015-12-08 14:54:54","1449557694737","Synced","Normal Walk"
"479","36.3952","36.4792","1013.04","37.5241","64.9388","295.651","285.444","4.72158","-18.3349","-41.232","-0.140152","1.57032","0.191058","1.7872","-0.050516","0.162631","2015-12-08 14:54:54","1449557694942","Synced","Normal Walk"
"480","36.3592","36.4688","1013.03","36.3451","107.889","253.342","297.791","4.17261","-13.3445","-41.3189","-0.276686","0.777524","-0.187279","2.40784","0.0860124","-0.67853","2015-12-08 14:54:55","1449557695143","Synced","Normal Walk"
"481","36.3592","36.475","1013.04","36.7095","92.4893","298.493","340.489","5.14945","-9.41583","-37.8187","-0.373659","0.31421","0.524436","-1.00659","-0.553258","-0.0725521","2015-12-08 14:54:55","1449557695348","Synced","Normal Walk"
"482","36.3952","36.4688","1013.04","34.905","103.327","268.369","351.623","5.5137","-9.53821","-36.9506","-0.933303","0.854137","-0.075683","-1.49254","0.790035","0.392011","2015-12-08 14:54:55","1449557695555","Synced","Normal Walk"
"483","36.4132","36.4771","1013.04","36.9294","106.594","259.55","315.357","3.88745","-13.4688","-40.3787","-0.458088","0.737278","-0.206562","-2.31629","0.667862","-0.0282644","2015-12-08 14:54:55","1449557695761","Synced","Normal Walk"
"484","36.3952","36.4708","1013.04","36.486","103.587","262.399","293.034","2.03539","-17.1791","-40.7324","-0.546135","0.846136","0.024126","-1.51147","0.551492","0.752727","2015-12-08 14:54:55","1449557695966","Synced","Normal Walk"
"485","36.3952","36.4708","1013.05","36.2867","62.1428","303.139","284.965","1.03779","-17.7441","-40.2323","-0.24002","1.27842","-0.0108463","3.17356","0.150459","-0.55483","2015-12-08 14:54:56","1449557696174","Synced","Normal Walk"
"486","36.3952","36.4667","1013.05","36.4757","105.161","261.889","304.283","1.0328","-12.0746","-39.0118","-0.273791","0.567323","-0.127022","2.40814","-0.252102","-0.562771","2015-12-08 14:54:56","1449557696380","Synced","Normal Walk"
"487","36.3772","36.4646","1013.04","36.4551","56.5932","330.392","323.923","1.8929","-10.3999","-36.3712","-0.44072","1.14483","1.16463","0.19162","-0.445746","0.0908543","2015-12-08 14:54:56","1449557696601","Synced","Normal Walk"
"488","36.4492","36.4625","1013.04","37.2319","95.967","270.82","303.514","2.00542","-10.5799","-35.8347","-0.176577","0.276873","-0.199331","-2.14525","0.836766","-0.513597","2015-12-08 14:54:56","1449557696811","Synced","Normal Walk"
"489","36.3052","36.4688","1013.02","36.297","133.772","228.6","295.63","1.13856","-14.0782","-37.574","-0.177301","1.14628","-0.246813","-1.84103","0.814775","0.125979","2015-12-08 14:54:57","1449557697018","Synced","Normal Walk"
"490","36.4852","36.4688","1013.02","37.1254","102.029","268.813","296.718","0.153773","-16.7319","-37.9591","-0.237366","1.2389","-0.162935","-0.834023","0.478188","0.618336","2015-12-08 14:54:57","1449557697222","Synced","Normal Walk"
"491","36.4312","37.975","1013.02","36.4242","124.471","239.704","286.427","0.230052","-15.2049","-37.0027","-0.467496","0.891716","-0.597992","3.04803","-0.176049","-0.725567","2015-12-08 14:54:57","1449557697428","Synced","Normal Walk"
"492","36.3592","36.4688","1013.03","37.4209","129.284","231.757","290.515","1.68002","-12.4827","-36.4753","-0.146907","0.324635","-0.16631","2.13356","-0.926191","-0.0643055","2015-12-08 14:54:57","1449557697637","Synced","Normal Walk"
"493","36.3772","36.4688","1013.04","37.8506","32.3692","339.863","317.173","3.28059","-12.1137","-34.2495","-0.219757","1.81737","0.77983","0.596929","-0.610679","-0.533755","2015-12-08 14:54:57","1449557697844","Synced","Normal Walk"
"494","36.3232","36.4625","1013.06","36.1492","154.419","200.782","281.24","3.77184","-12.9473","-35.0131","0.191078","0.488529","-0.351179","-2.407","0.808361","-0.277497","2015-12-08 14:54:58","1449557698051","Synced","Normal Walk"
"495","36.4132","36.4646","1013.05","36.9432","95.5522","266.26","285.155","3.20243","-16.665","-36.7808","-0.223616","0.838136","-0.0460365","-1.04172","-0.0486834","0.463788","2015-12-08 14:54:58","1449557698305","Synced","Normal Walk"
"496","36.4132","36.4625","1013.05","36.1939","176.093","179.022","272.618","3.12003","-17.4675","-35.8963","-0.515017","1.29005","0.00852939","0.157717","-0.308912","0.209362","2015-12-08 14:54:58","1449557698512","Synced","Normal Walk"
"497","36.4492","36.4625","1013.06","35.2693","100.56","269.068","306.242","3.58554","-15.3526","-35.6322","-0.716441","1.51674","-0.108222","1.9561","0.695656","-0.99557","2015-12-08 14:54:58","1449557698719","Synced","Normal Walk"
"498","36.3592","36.475","1013.04","36.627","101.51","268.893","315.394","3.94121","-13.3534","-35.3868","-0.431071","0.239294","0.0930922","0.413364","-1.10853","-0.41311","2015-12-08 14:54:58","1449557698925","Synced","Normal Walk"
"499","36.4132","36.4625","1013.05","36.3073","47.5997","324.28","310.261","4.66736","-13.2126","-34.6925","-0.813896","0.242931","0.744981","0.103961","-0.366944","0.68431","2015-12-08 14:54:59","1449557699133","Synced","Normal Walk"
"500","36.2692","36.4562","1013.05","37.0016","131.677","224.37","274.354","3.30146","-15.2829","-35.9396","-0.478833","0.575567","0.000974787","-2.10798","0.127551","0.125674","2015-12-08 14:54:59","1449557699339","Synced","Normal Walk"
"501","36.5392","36.4688","1013.05","36.4242","118.164","242.254","281.604","2.58546","-17.566","-36.4145","-0.235436","0.845409","-0.112319","-1.4397","0.161454","0.530677","2015-12-08 14:54:59","1449557699552","Synced","Normal Walk"
"502","36.3592","36.4583","1013.05","36.6751","70.6151","293.346","284.636","2.48027","-18.745","-36.2267","-0.218068","1.48765","0.138176","1.54621","0.286682","0.0572567","2015-12-08 14:54:59","1449557699759","Synced","Normal Walk"
"503","36.4672","36.4542","1013.05","36.4311","110.797","254.961","298.182","2.43231","-15.863","-37.5226","-0.370764","0.893898","-0.150161","2.24321","0.039892","-0.71671","2015-12-08 14:54:59","1449557699967","Synced","Normal Walk"
"504","36.4132","36.4625","1013.04","36.1183","88.2192","302.868","327.991","3.61663","-13.1623","-36.2834","-0.311664","0.336515","0.40015","-0.613806","-0.725828","-0.163571","2015-12-08 14:55:00","1449557700174","Synced","Normal Walk"
"505","36.4132","36.4583","1013.04","36.7404","98.1798","316.695","341.831","4.57022","-12.6562","-35.4096","-1.1615","0.859228","-0.105571","-1.37158","0.95283","-0.700522","2015-12-08 14:55:00","1449557700380","Synced","Normal Walk"
"506","36.4132","36.4562","1013.04","35.3518","98.7665","270.917","307.127","3.66314","-15.3133","-37.9261","-0.614885","0.588901","-0.0860472","-2.56552","0.72345","0.0233537","2015-12-08 14:55:00","1449557700594","Synced","Normal Walk"
"507","36.4132","36.4562","1013.04","36.8882","96.3026","266.893","286.121","3.014","-18.6175","-38.8254","-0.423834","0.883715","-0.0125335","-1.41465","0.260414","0.750894","2015-12-08 14:55:00","1449557700801","Synced","Normal Walk"
"508","36.3412","36.4562","1013.04","36.2145","39.2484","319.695","276.846","2.33901","-19.5717","-39.1251","-0.109275","1.48037","0.144512","2.90356","-0.146116","-0.299489","2015-12-08 14:55:01","1449557701017","Synced","Normal Walk"
"509","36.3592","36.4521","1013.04","36.3211","120.135","242.862","291.771","1.77401","-15.331","-40.3363","-0.272585","0.665999","-0.0964114","2.4054","-0.511108","-0.636075","2015-12-08 14:55:01","1449557701221","Synced","Normal Walk"
"510","36.3952","37.9604","1013.03","36.8538","55.6","327.788","319.629","3.26635","-13.1085","-38.0596","-0.393681","0.796192","0.720124","-0.213995","-0.486063","0.215471","2015-12-08 14:55:01","1449557701429","Synced","Normal Walk"
"511","36.3592","36.4521","1013.03","37.6066","101.754","266.618","313.46","3.63536","-12.8364","-37.3025","0.00364189","1.03791","-0.174264","-2.02582","1.11746","-0.344693","2015-12-08 14:55:01","1449557701658","Synced","Normal Walk"
"512","36.4852","36.4396","1013.03","36.5479","139.235","220.466","284.221","2.46132","-17.569","-38.879","-0.217827","1.05149","-0.0609802","-1.21001","0.333718","0.323899","2015-12-08 14:55:01","1449557701894","Synced","Normal Walk"
"513","36.3772","36.4562","1013.03","36.4036","139.624","219.659","276.705","1.90413","-20.4467","-38.7223","-0.138464","1.25611","-0.0219336","-0.511791","0.35968","0.247847","2015-12-08 14:55:02","1449557702113","Synced","Normal Walk"
"514","36.4492","36.4458","1013.03","36.3451","103.878","267.634","304.557","1.32975","-16.9502","-39.9655","-0.699073","1.32133","-0.120755","2.00528","0.589976","-1.02031","2015-12-08 14:55:02","1449557702366","Synced","Normal Walk"
"515","36.4312","36.4437","1013.03","36.3623","107.169","264.56","322.232","1.07397","-12.9629","-38.3196","-0.41129","0.172379","0.179605","-0.0557805","-0.711472","-0.122338","2015-12-08 14:55:02","1449557702579","Synced","Normal Walk"
"516","36.3772","36.4521","1013.03","36.3176","61.696","330.67","325.313","2.13923","-12.4907","-37.3162","-0.986614","0.437857","0.54515","-0.350218","0.646481","0.383764","2015-12-08 14:55:02","1449557702787","Synced","Normal Walk"
"517","36.3412","36.4417","1013.05","35.8296","90.5554","279.826","299.809","1.78373","-15.108","-37.9893","-0.651792","0.557626","-0.0212105","-2.36393","0.500484","-0.00382979","2015-12-08 14:55:02","1449557702991","Synced","Normal Walk"
"518","36.4132","36.4437","1013.04","36.5032","107.678","257.785","286.52","0.921709","-17.8647","-38.2272","-0.228682","0.852682","-0.0993038","-1.18313","0.146488","0.508381","2015-12-08 14:55:03","1449557703192","Synced","Normal Walk"
"519","36.4312","36.4458","1013.05","36.926","47.2562","316.642","281.506","0.656051","-19.2124","-37.8414","-0.111446","1.49589","0.228588","1.24384","0.191081","0.23227","2015-12-08 14:55:03","1449557703403","Synced","Normal Walk"
"520","36.3772","36.4396","1013.05","39.1911","107.982","260.411","298.06","0.692601","-15.3833","-38.1197","-0.454228","1.06046","-0.165828","2.33851","0.173366","-0.857209","2015-12-08 14:55:03","1449557703604","Synced","Normal Walk"
"521","36.3772","36.4396","1013.04","38.1393","99.0419","294.478","336.031","1.33799","-12.7823","-35.9994","-0.30298","0.308634","0.323142","-0.47575","-0.679707","-0.217633","2015-12-08 14:55:03","1449557703810","Synced","Normal Walk"
"522","36.3412","36.4437","1013.04","36.8401","111.417","285.762","359.638","2.30342","-13.09","-35.1291","-1.37258","0.533381","0.0753023","-2.29796","0.588754","-0.0297916","2015-12-08 14:55:04","1449557704033","Synced","Normal Walk"
"523","36.4312","36.4354","1013.04","36.2764","107.97","263.548","309.471","1.68441","-15.6029","-36.3634","-0.50971","0.525138","-0.194028","-2.19075","0.806222","0.260369","2015-12-08 14:55:04","1449557704246","Synced","Normal Walk"
"524","36.4492","36.4375","1013.04","36.5307","115.242","251.382","289.431","0.632525","-17.9112","-36.3576","-0.380654","0.787707","-0.0990627","-1.33738","0.221624","0.749367","2015-12-08 14:55:04","1449557704446","Synced","Normal Walk"
"525","36.4132","36.4313","1013.04","36.8813","73.709","294.503","285.65","0.152206","-18.4196","-36.1027","-0.18695","1.54487","0.24126","1.97565","0.190776","0.0389308","2015-12-08 14:55:04","1449557704650","Synced","Normal Walk"
"526","36.3412","36.4354","1013.05","36.462","117.235","250.749","301.182","0.240318","-14.6939","-36.169","-0.293331","0.670605","-0.109427","2.17052","0.0212607","-0.679141","2015-12-08 14:55:04","1449557704857","Synced","Normal Walk"
"527","36.3952","36.4375","1013.05","35.1662","89.7342","310.865","330.309","1.50476","-13.4379","-34.3762","-0.374383","0.48077","0.690881","-0.438182","-0.451854","0.242349","2015-12-08 14:55:05","1449557705064","Synced","Normal Walk"
"528","36.4312","36.4313","1013.04","36.6717","112.156","263.404","354.85","2.41096","-13.7645","-33.9466","-1.63045","1.35067","-0.0274773","-2.0359","1.25276","0.580157","2015-12-08 14:55:05","1449557705269","Synced","Normal Walk"
"529","36.3232","36.4375","1013.04","36.0633","111.324","262","311.006","1.52656","-16.8946","-35.0266","-0.402847","0.616297","-0.193064","-2.07469","0.859062","0.171183","2015-12-08 14:55:05","1449557705476","Synced","Normal Walk"
"530","36.3052","36.4417","1013.05","36.5995","117.579","250.643","294.493","0.909379","-18.4056","-35.0074","-0.433001","0.894383","-0.0776112","-1.37983","0.237812","0.725238","2015-12-08 14:55:05","1449557705677","Synced","Normal Walk"
"531","36.4492","36.4375","1013.05","35.5718","53.611","309.919","279.783","0.715294","-19.0106","-35.0096","-0.218309","1.20981","-0.169925","3.29451","-0.471097","-0.502907","2015-12-08 14:55:05","1449557705888","Synced","Normal Walk"
"532","36.3952","36.4437","1013.06","36.2592","116.636","249.975","289.951","0.176787","-16.0617","-35.4497","-0.195393","0.668666","-0.123407","2.50191","-0.543484","-0.541391","2015-12-08 14:55:06","1449557706096","Synced","Normal Walk"
"533","36.3772","36.4354","1013.07","36.2901","41.1812","341.416","316.463","0.901414","-15.2369","-34.2","-0.0591003","1.69542","0.957972","0.768277","-1.1855","-0.226796","2015-12-08 14:55:06","1449557706343","Synced","Normal Walk"
"534","36.4492","36.4458","1013.07","36.2833","190.594","166.826","295.731","0.998013","-14.8068","-34.6511","0.313931","0.298936","-0.398179","-2.52032","0.943362","-0.722818","2015-12-08 14:55:06","1449557706559","Synced","Normal Walk"
"535","36.3232","36.4271","1013.06","38.6652","132.079","231.353","280.493","0.152081","-18.1505","-34.0634","-0.203836","0.910384","-0.0551955","-1.29187","0.278129","0.350777","2015-12-08 14:55:06","1449557706785","Synced","Normal Walk"
"536","36.3772","36.4333","1013.06","36.6235","151.583","209.507","276.132","0.242762","-18.9072","-33.5949","-0.0892536","1.20083","-0.000723086","-0.028597","0.0346997","0.392011","2015-12-08 14:55:06","1449557706988","Synced","Normal Walk"
"537","36.3772","36.4313","1013.05","36.4895","126.754","243.277","320.992","0.533991","-17.2813","-33.7178","-0.982513","1.30436","-0.0441082","1.5117","0.59242","-1.12568","2015-12-08 14:55:07","1449557707196","Synced","Normal Walk"
"538","36.3772","36.4375","1013.05","36.4723","123.029","245.426","309.558","0.860277","-15.4153","-33.1895","-0.285853","0.265478","-0.00289234","1.34829","-1.30462","-0.0917944","2015-12-08 14:55:07","1449557707396","Synced","Normal Walk"
"539","36.3772","36.4396","1013.05","36.2901","12.181","347.924","292.969","1.76348","-15.678","-32.094","-0.438066","1.21635","0.698435","1.31897","-0.489728","-0.509015","2015-12-08 14:55:07","1449557707608","Synced","Normal Walk"
"540","36.3592","36.4292","1013.05","36.4448","223.748","126.129","298.573","2.28606","-16.4505","-33.4295","-0.0923895","1.2903","-0.016872","-2.06095","-0.318686","-0.0841586","2015-12-08 14:55:07","1449557707817","Synced","Normal Walk"
"541","36.3592","36.4292","1013.05","36.3554","112.695","252.104","288.065","2.002","-17.936","-33.0083","-0.196358","0.883715","-0.0373594","-1.17855","0.43054","0.277168","2015-12-08 14:55:08","1449557708021","Synced","Normal Walk"
"542","36.3052","36.425","1013.05","35.7264","127.34","229.748","271.828","2.16479","-18.5761","-33.4361","-0.396093","1.24884","0.0289999","0.147332","0.0185118","0.213944","2015-12-08 14:55:08","1449557708227","Synced","Normal Walk"
"543","36.4492","36.425","1013.04","36.1595","107.658","264.055","307.585","2.1849","-16.2283","-34.5536","-0.867931","1.60451","-0.130637","1.74566","0.822105","-1.12019","2015-12-08 14:55:08","1449557708427","Synced","Normal Walk"
"544","36.3772","36.4313","1013.03","36.2558","109.899","258.388","314.833","2.70237","-12.9859","-33.4319","-0.332409","0.225232","0.0782267","0.263397","-0.827842","-0.266807","2015-12-08 14:55:08","1449557708631","Synced","Normal Walk"
"545","36.3592","36.4208","1013.02","37.4038","23.7428","337.137","299.464","3.54995","-12.2954","-31.9536","-0.350984","0.251901","0.888275","0.570662","-0.786303","0.180346","2015-12-08 14:55:08","1449557708837","Synced","Normal Walk"
"546","36.3052","36.4271","1013.01","35.8846","120.527","234.792","273.718","3.45061","-12.7439","-33.7894","-0.253287","1.31503","-0.0865293","-1.83554","-0.0804484","-0.0365111","2015-12-08 14:55:09","1449557709044","Synced","Normal Walk"
"547","36.3052","36.4292","1013.01","36.2867","110.553","249.747","284.804","3.0082","-14.6189","-36.0718","-0.157279","0.931235","-0.0327799","-1.12785","0.201466","0.37002","2015-12-08 14:55:09","1449557709250","Synced","Normal Walk"
"548","36.3592","36.4313","1013.02","36.706","90.5549","270.954","281.202","2.09278","-15.5673","-37.3666","-0.431312","1.20326","-0.00940012","0.0908271","-0.0657876","0.516017","2015-12-08 14:55:09","1449557709450","Synced","Normal Walk"
"549","36.3952","39.4625","1013.02","38.3765","107.286","256.145","300.946","3.18066","-12.4577","-36.3837","-0.834883","1.27575","-0.123407","2.28506","0.212156","-0.750918","2015-12-08 14:55:09","1449557709662","Synced","Normal Walk"
"550","36.3952","36.4208","1013.02","36.5239","103.891","258.659","310.603","4.15807","-9.85072","-33.4142","-0.372453","0.307421","0.0657981","0.671149","-0.908476","-0.436628","2015-12-08 14:55:09","1449557709863","Synced","Normal Walk"
"551","36.3952","36.4146","1013.02","36.6579","17.0991","337.75","297.085","5.26607","-9.46054","-32.7212","-0.326861","0.35688","0.801275","0.260342","-0.479954","-0.274749","2015-12-08 14:55:10","1449557710068","Synced","Normal Walk"
"552","36.2332","36.4167","1013.03","36.7129","101.368","261.434","305.69","4.78085","-11.6441","-36.1053","-0.640696","0.431069","-0.0848421","-2.17243","0.488267","0.165685","2015-12-08 14:55:10","1449557710317","Synced","Normal Walk"
"553","36.4852","36.4167","1013.02","36.5651","112.873","246.647","284.958","3.35941","-14.5037","-38.6319","-0.389821","0.858986","-0.0829138","-1.30469","0.200244","0.664151","2015-12-08 14:55:10","1449557710524","Synced","Normal Walk"
"554","36.3052","36.4167","1013.02","36.5307","66.2808","293.567","277.217","1.97275","-15.1045","-40.0675","-0.102762","1.55578","0.0957729","2.5801","-0.331514","-0.122032","2015-12-08 14:55:10","1449557710730","Synced","Normal Walk"
"555","36.3412","36.4188","1013.02","37.7509","123.36","236.735","291.507","2.05489","-10.6095","-38.5469","-0.175371","0.730005","-0.110391","2.4729","-0.403902","-0.695635","2015-12-08 14:55:10","1449557710937","Synced","Normal Walk"
"556","36.3952","36.4104","1013.02","34.9428","72.392","312.957","326.568","3.93612","-8.91254","-34.9196","-0.398746","0.493862","0.669435","-0.667562","-0.480871","0.078637","2015-12-08 14:55:11","1449557711141","Synced","Normal Walk"
"557","36.4132","36.4167","1013.03","35.6577","102.034","268.121","336.705","4.08103","-9.25249","-34.2667","-1.06791","1.34242","0.035336","-1.2149","0.8612","0.085662","2015-12-08 14:55:11","1449557711342","Synced","Normal Walk"
"558","36.2872","36.4188","1013.02","35.8983","108.401","258.22","314.557","3.16464","-13.1526","-37.7677","-0.281269","0.943115","-0.23187","-2.13914","1.01025","0.00319516","2015-12-08 14:55:11","1449557711564","Synced","Normal Walk"
"559","36.3412","36.4125","1013.02","36.9088","99.6598","269.616","300.141","1.89175","-16.038","-39.0186","-0.256664","1.33345","-0.232352","-0.520344","0.443674","0.521514","2015-12-08 14:55:11","1449557711797","Synced","Normal Walk"
"560","36.4312","36.4125","1013.01","36.0014","146.832","215.025","299.646","0.688494","-15.1642","-37.8231","-0.640937","1.04324","-0.271639","2.04101","0.61044","-0.593009","2015-12-08 14:55:12","1449557712019","Synced","Normal Walk"
"561","36.2692","36.4167","1013.01","36.3761","116.058","246.897","292.776","1.31288","-11.7307","-36.0978","-0.254735","0.426705","-0.0539904","0.989105","-1.21299","-0.387453","2015-12-08 14:55:12","1449557712243","Synced","Normal Walk"
"562","36.2512","36.4083","1013.02","36.7232","21.0386","339.926","296.56","2.62176","-12.0771","-34.5873","-0.544688","1.38412","0.642141","1.13632","-0.702004","-0.338584","2015-12-08 14:55:12","1449557712450","Synced","Normal Walk"
"563","36.3412","36.4042","1013.02","36.8263","208.443","145.284","309.619","3.0026","-13.7594","-35.025","0.0742945","1.02409","-0.0771291","-2.26925","0.272326","-0.240846","2015-12-08 14:55:12","1449557712656","Synced","Normal Walk"
"564","36.4312","36.4104","1013.02","36.4414","110.583","251.444","286.645","2.83499","-16.6331","-36.2044","-0.172477","0.866017","-0.0477237","-1.17244","0.386863","0.285415","2015-12-08 14:55:12","1449557712865","Synced","Normal Walk"
"565","36.3592","36.4104","1013.04","36.7438","186.312","169.83","275.349","2.28421","-18.4731","-36.4258","-0.142082","1.27405","-0.0407338","0.0297406","0.00721076","0.2115","2015-12-08 14:55:13","1449557713079","Synced","Normal Walk"
"566","36.3592","36.4062","1013.04","36.7129","104.818","268.069","313.57","2.69303","-15.7598","-37.0359","-0.807866","1.45152","-0.0638726","1.62563","0.994369","-0.872786","2015-12-08 14:55:13","1449557713294","Synced","Normal Walk"
"567","36.3412","36.4125","1013.05","36.3383","98.3273","269.512","305.023","3.03292","-13.3241","-37.0154","-0.339646","0.232506","0.129647","0.324483","-1.129","-0.0734684","2015-12-08 14:55:13","1449557713503","Synced","Normal Walk"
"568","36.3952","36.4146","1013.06","33.9529","66.3174","318.443","319.898","4.57727","-13.2453","-34.9283","-0.90918","0.328514","0.552704","-0.275692","0.153513","0.494942","2015-12-08 14:55:13","1449557713713","Synced","Normal Walk"
"569","36.2872","36.4083","1013.06","36.8469","104.531","255.403","287.882","4.47812","-15.7143","-37.1717","-0.573153","0.668181","-0.0113283","-2.44274","0.358458","-0.0310133","2015-12-08 14:55:13","1449557713919","Synced","Normal Walk"
"570","36.3592","36.4104","1013.06","35.998","114.854","244.356","280.574","3.42591","-18.6991","-37.1672","-0.248221","0.8425","-0.117381","-1.26132","0.138241","0.443324","2015-12-08 14:55:14","1449557714129","Synced","Normal Walk"
"571","36.3232","36.4104","1013.06","36.5376","55.6897","304.003","280.015","3.40777","-20.2811","-36.9923","-0.24798","1.3754","-0.0535083","3.06818","-0.0883897","-0.250008","2015-12-08 14:55:14","1449557714378","Synced","Normal Walk"
"572","36.3232","36.4062","1013.04","36.4482","114.157","248.931","291.659","2.81426","-16.7316","-38.8556","-0.235919","0.638845","-0.102437","2.38615","-0.600295","-0.507488","2015-12-08 14:55:14","1449557714600","Synced","Normal Walk"
"573","36.2512","36.4062","1013.03","38.3593","66.6379","324.91","322.176","3.64259","-15.3478","-37.6831","-0.496925","0.971238","0.754973","0.249041","-0.21209","0.322678","2015-12-08 14:55:14","1449557714810","Synced","Normal Walk"
"574","36.4312","36.4042","1013.03","38.4521","105.03","274.442","330.11","4.52698","-15.5986","-37.1152","-0.0767098","0.537018","-0.248741","-1.97512","1.05301","-0.235653","2015-12-08 14:55:15","1449557715023","Synced","Normal Walk"
"575","36.3592","36.4021","1013","36.2214","122.681","243.383","305.605","3.47237","-19.6554","-37.8513","-0.195152","1.00761","-0.234039","-1.86425","0.87861","0.0566459","2015-12-08 14:55:15","1449557715226","Synced","Normal Walk"
"576","36.3412","39.4542","1013","36.5685","106.916","264.825","300.154","3.07094","-21.6835","-36.2983","-0.353637","0.999847","-0.0518211","-1.22956","0.311727","0.722184","2015-12-08 14:55:15","1449557715427","Synced","Normal Walk"
"577","36.4312","39.4479","1013.01","36.6854","64.5448","295.35","278.571","3.23141","-22.1015","-37.0161","-0.24605","1.14119","-0.355758","3.65217","-0.117406","-0.68525","2015-12-08 14:55:15","1449557715632","Synced","Normal Walk"
"578","36.2872","36.4042","1013.01","36.2111","116.525","248.414","291.927","1.88165","-18.5478","-40.3572","-0.282958","0.492165","-0.102678","2.28994","-0.769199","-0.464728","2015-12-08 14:55:15","1449557715848","Synced","Normal Walk"
